"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"abhd17b",4.24997181286466,0.150034992765079,0.68904302965573,0.21774401061722,0.827628570786365,NA
"abhd18",200.577471720397,-0.151357915232249,0.275225105075264,-0.549942256142868,0.582358980007537,0.806927837617787
"abhd3",20.5830550719468,0.659127182669917,0.507686683591212,1.29829519657176,0.194185916368031,0.466039047435644
"abhd4",50.2288258893517,-0.116254213681944,0.321676370163602,-0.36140116111985,0.717799580126351,0.879152571960457
"abhd5a",295.439692155939,0.617097751308664,0.399485210684184,1.54473240761975,0.122411002620139,0.356938522443435
"abhd6b",21.0918490986365,2.32973927327232,1.13384435615974,2.05472581895014,0.0399054946914947,0.173000507355383
"abhd8a",3.19214174568361,-0.867993818783331,1.03834705084779,-0.835938059509713,0.403189749832398,NA
"abhd8b",3.35945857836475,-0.230521853127032,0.940971372149621,-0.244982854898563,0.806469706733083,NA
"abi1a",130.505149741369,0.423424296750644,0.204535420386531,2.07017589398675,0.0384358758134435,0.169358788105244
"abi2b",82.7138019425654,0.0386678875559123,0.205132094056101,0.188502378108309,0.850482851473312,0.943206908868628
"abitram",25.119268395044,-0.270448642383505,0.346911365789727,-0.77959003092286,0.435632225674604,0.707745390049762
"abl1",98.3787671566101,0.329984703692683,0.31960571369235,1.0324743568581,0.301849954412281,0.590255755071069
"abl2",44.4812192977041,0.336828802005942,0.343164072573604,0.981538654323134,0.326327182312388,0.614626854249142
"ablim2",13.5056774072396,1.00451569749377,0.646328417852179,1.55418773141971,0.120139643099448,0.353678577927297
"abr",65.5991625306576,0.402673820452008,0.326955023121539,1.23158780864585,0.21810309730809,0.495755392935504
"abracl",19.6878069889903,0.134746002119261,0.478372960741924,0.28167562378584,0.778192247363563,0.908880592724412
"abraxas2",39.7093496350065,0.0995364909936168,0.322590999013859,0.308553218465158,0.757661411670235,0.899798402670532
"abt1",47.930421200176,0.529423430096274,0.310516174471071,1.70497859249389,0.0881984170752066,0.290397572396632
"abtb1",136.548433386967,-1.03704808754296,0.631287754568521,-1.64275020390942,0.100434626877113,0.315089854678471
"abtb2b",20.0358474499915,-0.717026392677974,0.454907684599042,-1.57620197889153,0.114979262629556,0.343922314673955
"acaa2",88.5535174329882,0.795121478575521,0.410989818346834,1.93465006450481,0.0530332519926694,0.208632925341806
"acaca",1230.7114574472,0.226084358207657,0.445304379333521,0.507707466398677,0.611658511483486,0.824792556929436
"acacb",719.223238510393,-0.162039874644233,0.597664304318432,-0.27112188811246,0.786297287557955,0.911811893132427
"acad8",52.972497874115,-0.845849431088947,0.361583787735781,-2.33929025520091,0.0193204166960221,0.10976471582315
"acad9",100.742128132563,0.269721282443465,0.341547461565013,0.789703665802604,0.429700849994794,0.702751303278671
"acadl",187.39696324674,0.416160502263418,0.345548004083518,1.20434931571138,0.22845459316524,0.509797895679605
"acadm",526.450921351322,0.740016333263314,0.235600212579232,3.14098330032044,0.00168381633274514,0.0197888257023408
"acads",172.376083948085,-0.0735958817729476,0.275907191034473,-0.266741441196262,0.789668244086266,0.913576116083405
"acadsb",54.1620621785229,-0.418853751350756,0.429121791952113,-0.976071966528088,0.329028802299669,0.616553594155586
"acadvl",264.126154143549,0.947244637236862,0.306081504802676,3.09474640699878,0.00196981237710803,0.022373585399134
"acap1",35.4269581254859,-0.173924460523124,0.532741540855304,-0.326470618836841,0.744068315371173,0.893037520136343
"acap3b",3.62148454446019,-0.57290628892327,1.1297582226923,-0.507105217218944,0.612080994529312,NA
"acat1",66.9732956944575,-0.245996708521549,0.295653864263246,-0.83204293349779,0.405384711124475,0.683917464641337
"acat2",545.782581563162,-3.18290613468584,0.678858930119945,-4.68861201269528,2.75064339679379e-06,0.000242544898810775
"acbd3",202.353877911543,1.22243373678081,0.390068199594953,3.13389745190759,0.00172501129544206,0.0201143335873846
"acbd5a",466.898820725651,0.0546016994616163,0.272090677630058,0.200674642502285,0.840952988713116,0.939280575461164
"acbd6",28.8183305000965,0.782695833381716,0.372659087806821,2.10029986921304,0.0357024707773115,0.161361553429368
"acbd7",716.610119143273,0.477879688712335,0.174902095163171,2.73226966358812,0.00628996354780056,0.0526590094322045
"accs",42.8137377126783,0.806812831144979,0.440009530284147,1.83362580947726,0.0667095583370708,0.241346404063858
"acd",11.7987592908618,-0.818293920780061,0.60504125358731,-1.35245971399201,0.176228297963552,0.440470279395414
"ace2",111.573338115682,-3.4104573364146,2.78072771849839,-1.22646216446401,NA,NA
"ace",426.910975927674,0.510847317829208,1.23744443706868,0.41282444894199,0.679735237339335,0.860646971600775
"acer2",95.8158243983031,0.055554517445636,0.321350190114974,0.172878433417946,0.862746984034476,0.948589164146005
"acer3",8.9404818921792,0.560587539452473,0.641558777509069,0.873789836730196,0.382232716220386,0.665968892448988
"ache",33.0150005631448,0.164440512207796,0.348812847485443,0.471429058285069,0.637334369092681,0.837080223357719
"acin1a",460.814733791011,0.113697836791721,0.164983204262454,0.689147948726048,0.490730168612033,0.747260822716991
"acin1b",543.601990466702,0.246078802718337,0.19318963431681,1.2737681480094,0.20274559662896,0.476623265651486
"ackr3a",14.2655346107141,0.186097307984004,0.662858628179416,0.280749620013444,0.77890244738706,0.909343641683266
